DNase
PC1
45760000,1.0
46330000,5.0
46340000,3.0
46345000,4.0
47035000,2.0
47970000,2.0
PC2
18983500,3.0
28793500,2.0
28938500,3.0
28943500,4.0
29018500,2.0
30003500,4.0
30553500,4.0
30578500,2.0
30668500,2.0
30713500,4.0
33833500,2.0
34748500,2.0
34773500,3.0
35133500,2.0
35348500,2.0
35893500,1.0
35898500,4.0
35913500,2.0
36163500,2.0
36168500,1.0
36178500,5.0
36203500,1.0
36208500,3.0
36253500,9.0
36258500,10.0
36418500,5.0
36628500,2.0
36723500,2.0
36928500,2.0
36933500,2.0
38443500,2.0
38708500,4.0
38738500,2.0
39658500,2.0
39678500,2.0
39723500,3.0
43033500,3.0
43058500,4.0
43343500,3.0
43428500,2.0
43458500,4.0
43463500,1.0
43468500,1.0
44913500,1.0
44918500,1.0
46713500,5.0
46783500,2.0
47468500,2.0
47473500,2.0
47478500,4.0
47483500,2.0
PC3
16437500,3.0
27102500,2.0
27107500,1.0
28212500,3.0
28217500,4.0
30372500,2.0
33762500,2.0
34097500,2.0
34692500,2.0
34697500,2.0
34772500,3.0
34777500,1.0
34912500,2.0
35317500,2.0
35897500,3.0
36177500,3.0
36417500,2.0
37692500,2.0
38442500,3.0
40172500,1.0
40177500,7.0
40277500,2.0
40282500,3.0
40552500,2.0
40717500,2.0
42947500,1.0
42952500,2.0
43097500,2.0
43637500,2.0
43652500,2.0
43887500,2.0
43892500,2.0
44312500,2.0
44392500,2.0
45147500,2.0
46292500,4.0
46712500,2.0
H3K27me3
PC1
19616000,6.0
21986000,2.0
21991000,4.0
31306000,1.0
31311000,5.0
33781000,6.0
33786000,2.0
34386000,1.0
34391000,10.0
34396000,9.0
34401000,10.0
34406000,5.0
34436000,1.0
34441000,8.0
34446000,4.0
35986000,2.0
36036000,1.0
36041000,2.0
36256000,10.0
36261000,5.0
37506000,4.0
37526000,3.0
38061000,7.0
38066000,10.0
38071000,10.0
38076000,10.0
38081000,4.0
38446000,4.0
39286000,3.0
40031000,2.0
42796000,5.0
42876000,2.0
43181000,5.0
43186000,2.0
43636000,2.0
43651000,1.0
43656000,1.0
46126000,3.0
46291000,2.0
46346000,1.0
46351000,4.0
46491000,1.0
46496000,1.0
PC2
9825500,3.0
32925500,1.0
32930500,1.0
34395500,3.0
34480500,2.0
36040500,2.0
37910500,2.0
37915500,1.0
38060500,1.0
38065500,3.0
38070500,4.0
38080500,4.0
39285500,4.0
40030500,2.0
42875500,3.0
42880500,1.0
43185500,2.0
43635500,2.0
44035500,2.0
44490500,2.0
44495500,1.0
45655500,3.0
45660500,6.0
45665500,4.0
45705500,2.0
45765500,3.0
45770500,4.0
46105500,2.0
46115500,3.0
46120500,4.0
46125500,4.0
46130500,3.0
46140500,2.0
46345500,5.0
46350500,3.0
H3K36me3
PC1
34037000,3.0
36227000,1.0
36232000,1.0
42802000,2.0
43827000,2.0
43852000,2.0
44482000,2.0
44487000,2.0
46302000,1.0
46307000,3.0
46317000,7.0
46322000,6.0
46327000,1.0
PC2
19183000,2.0
30433000,7.0
30438000,2.0
33063000,2.0
34908000,2.0
34928000,3.0
40713000,2.0
40718000,2.0
44483000,3.0
PC3
40189500,4.0
40194500,2.0
46944500,1.0
PC4
28211000,3.0
36166000,2.0
36191000,2.0
36196000,5.0
36201000,2.0
36206000,2.0
36211000,3.0
36221000,2.0
36226000,5.0
36231000,3.0
36236000,8.0
36241000,6.0
36246000,6.0
36251000,3.0
38506000,2.0
44186000,3.0
H3K4me1
PC1
35321500,2.0
36396500,2.0
43606500,2.0
43841500,3.0
45576500,5.0
PC2
35917000,2.0
40297000,2.0
H3K4me3
PC1
15754500,2.0
15914500,2.0
16434500,2.0
17099500,3.0
18884500,4.0
26974500,1.0
26979500,1.0
27009500,2.0
27104500,4.0
27539500,6.0
27944500,3.0
28214500,8.0
28334500,1.0
28339500,2.0
30444500,2.0
30669500,3.0
31309500,3.0
32714500,2.0
32929500,4.0
33099500,3.0
33244500,5.0
33649500,2.0
33764500,2.0
34139500,2.0
34909500,2.0
34914500,2.0
34959500,2.0
35009500,2.0
35014500,4.0
35304500,2.0
35444500,2.0
36414500,1.0
36419500,5.0
38634500,1.0
38639500,1.0
39284500,2.0
40174500,2.0
40554500,2.0
40719500,3.0
40814500,2.0
40984500,2.0
42539500,2.0
42729500,1.0
42734500,1.0
42874500,1.0
42879500,2.0
43479500,2.0
43639500,2.0
43819500,1.0
43824500,1.0
44294500,2.0
44309500,2.0
44394500,2.0
44494500,6.0
44524500,2.0
45134500,1.0
45139500,1.0
45144500,1.0
45149500,1.0
45209500,3.0
45429500,2.0
45524500,2.0
46219500,4.0
46289500,2.0
46339500,5.0
46344500,3.0
46359500,3.0
46704500,2.0
46824500,3.0
47399500,4.0
47599500,1.0
47604500,1.0
47644500,3.0
47704500,4.0
47739500,3.0
47744500,2.0
47874500,2.0
PC2
15588500,2.0
15753500,2.0
15913500,2.0
15918500,1.0
16433500,5.0
16438500,1.0
18983500,3.0
19188500,4.0
26933500,3.0
26978500,2.0
27103500,2.0
30388500,2.0
30668500,2.0
33098500,1.0
33103500,3.0
33763500,2.0
33783500,2.0
33983500,4.0
34098500,4.0
34143500,2.0
34598500,2.0
34603500,1.0
34638500,3.0
34693500,4.0
34773500,3.0
34848500,2.0
34863500,2.0
34913500,5.0
34958500,2.0
35013500,2.0
35303500,3.0
35743500,2.0
36253500,2.0
36258500,7.0
36418500,7.0
36898500,2.0
37428500,2.0
37503500,2.0
37508500,1.0
37688500,1.0
37693500,1.0
38588500,1.0
38593500,1.0
38628500,2.0
38638500,2.0
38738500,5.0
40173500,2.0
40178500,1.0
40553500,2.0
40683500,2.0
40718500,4.0
42733500,2.0
42793500,1.0
42798500,1.0
43428500,2.0
43478500,1.0
43483500,2.0
43638500,2.0
43933500,3.0
44298500,2.0
44593500,2.0
45283500,2.0
45523500,2.0
45873500,2.0
46288500,2.0
46293500,3.0
46338500,6.0
46343500,2.0
46348500,4.0
46973500,2.0
47703500,2.0
47738500,3.0
PC3
15588500,3.0
16433500,2.0
17563500,2.0
17788500,2.0
17908500,3.0
18883500,4.0
19188500,2.0
27943500,3.0
28213500,8.0
28218500,1.0
28333500,3.0
28338500,3.0
30113500,2.0
30388500,2.0
31308500,2.0
32928500,6.0
33098500,2.0
33243500,2.0
33763500,2.0
33783500,4.0
34638500,2.0
34773500,2.0
35743500,1.0
35748500,1.0
35893500,1.0
35898500,2.0
35983500,4.0
36253500,5.0
36258500,6.0
37473500,2.0
37503500,2.0
37628500,2.0
38443500,3.0
38588500,1.0
38593500,1.0
40718500,2.0
40983500,5.0
42538500,4.0
42878500,3.0
43368500,1.0
43373500,2.0
44068500,1.0
44073500,1.0
44493500,3.0
44843500,2.0
45138500,2.0
45283500,2.0
45718500,2.0
46338500,4.0
46493500,2.0
46823500,2.0
47398500,3.0
47403500,2.0
47518500,4.0
47643500,2.0
PC4
15756000,2.0
16431000,2.0
16436000,7.0
17101000,3.0
18881000,2.0
18886000,1.0
18981000,3.0
19191000,2.0
27011000,2.0
27106000,2.0
27541000,2.0
28336000,2.0
30396000,2.0
30441000,2.0
30446000,2.0
30671000,5.0
32926000,2.0
32931000,1.0
33101000,3.0
33241000,1.0
33246000,1.0
33781000,3.0
34096000,2.0
34141000,4.0
34771000,1.0
34776000,3.0
34916000,3.0
34956000,1.0
34961000,1.0
35011000,4.0
35746000,2.0
35986000,3.0
36256000,9.0
36416000,2.0
37526000,2.0
37691000,2.0
38336000,2.0
38626000,2.0
38736000,6.0
39866000,3.0
40031000,2.0
40176000,7.0
40551000,2.0
40556000,2.0
40681000,2.0
40686000,1.0
40716000,3.0
40721000,1.0
42536000,2.0
42541000,1.0
43426000,3.0
43431000,1.0
43636000,2.0
43821000,4.0
43826000,2.0
43931000,2.0
44071000,2.0
44491000,1.0
44496000,1.0
44526000,2.0
44846000,3.0
45196000,2.0
45206000,2.0
45281000,2.0
45286000,1.0
45431000,3.0
45526000,2.0
45716000,2.0
45871000,1.0
45876000,1.0
46221000,3.0
46236000,2.0
46291000,4.0
46491000,3.0
46706000,3.0
46821000,2.0
46826000,1.0
46961000,2.0
47516000,2.0
47646000,2.0
47706000,2.0
47741000,2.0
H3K9ac
PC1
15755000,4.0
16435000,4.0
17565000,3.0
17905000,2.0
17910000,1.0
18980000,3.0
18985000,1.0
27105000,4.0
28215000,7.0
28335000,2.0
28340000,1.0
30360000,1.0
30365000,1.0
30395000,2.0
30445000,3.0
30550000,2.0
30670000,3.0
33030000,2.0
33100000,2.0
33760000,1.0
33765000,1.0
33780000,2.0
33980000,2.0
33985000,2.0
34095000,1.0
34100000,1.0
34140000,4.0
34145000,1.0
34695000,2.0
34775000,3.0
34850000,4.0
34910000,2.0
34915000,5.0
34960000,3.0
35010000,2.0
35015000,3.0
35285000,2.0
35445000,2.0
35895000,3.0
36250000,1.0
36255000,10.0
36260000,9.0
36420000,3.0
37690000,2.0
38440000,1.0
38445000,5.0
38640000,2.0
38735000,2.0
38740000,3.0
40175000,2.0
40550000,1.0
40555000,3.0
40685000,2.0
40720000,2.0
40750000,2.0
40815000,3.0
43295000,1.0
43300000,1.0
43425000,1.0
43430000,2.0
44310000,2.0
44395000,2.0
44525000,3.0
44845000,2.0
45135000,1.0
45140000,1.0
45430000,2.0
45755000,1.0
45760000,1.0
46290000,2.0
46495000,2.0
46710000,2.0
47400000,4.0
47645000,2.0
47705000,2.0
PC2
15917500,3.0
16437500,3.0
18882500,3.0
27107500,2.0
27537500,2.0
27542500,2.0
27942500,3.0
28212500,4.0
28217500,4.0
30442500,2.0
32712500,2.0
32927500,1.0
32932500,1.0
33102500,2.0
33782500,2.0
34097500,2.0
34142500,2.0
34602500,3.0
34637500,3.0
34692500,1.0
34697500,2.0
34772500,3.0
34847500,2.0
35012500,2.0
35302500,3.0
36257500,7.0
36262500,1.0
36417500,7.0
36897500,2.0
37477500,2.0
38592500,2.0
38932500,2.0
38962500,2.0
40552500,2.0
40717500,3.0
40982500,2.0
42732500,3.0
42797500,2.0
43342500,2.0
43427500,2.0
43482500,3.0
43637500,3.0
43822500,2.0
44297500,2.0
44392500,2.0
44492500,4.0
44592500,1.0
44597500,1.0
45147500,2.0
45282500,2.0
45577500,5.0
46292500,2.0
46337500,4.0
46347500,2.0
46822500,2.0
46972500,2.0
47702500,2.0
47737500,1.0
PC3
15918000,2.0
17563000,2.0
17788000,2.0
17903000,3.0
17908000,4.0
17958000,2.0
18883000,3.0
18983000,2.0
19188000,3.0
27103000,1.0
27108000,1.0
27943000,3.0
28213000,4.0
28218000,3.0
28338000,2.0
30443000,2.0
30553000,2.0
30668000,2.0
32928000,3.0
33103000,3.0
33783000,2.0
34143000,3.0
34913000,5.0
35303000,2.0
35318000,2.0
35898000,3.0
36253000,4.0
36258000,2.0
36418000,4.0
37438000,1.0
37443000,1.0
38443000,2.0
38628000,3.0
38638000,2.0
38738000,4.0
40683000,3.0
40718000,6.0
43483000,3.0
44298000,2.0
44493000,4.0
44523000,2.0
45078000,3.0
45208000,2.0
46218000,2.0
46338000,3.0
46713000,2.0
46823000,2.0
47398000,2.0
47403000,2.0
47703000,2.0
47738000,1.0
47743000,4.0
47873000,1.0
PC4
16437500,3.0
18882500,5.0
27542500,2.0
28212500,1.0
28217500,4.0
30372500,2.0
30552500,2.0
33762500,2.0
33782500,5.0
34097500,2.0
34637500,3.0
34692500,2.0
34697500,1.0
34772500,3.0
34862500,2.0
35012500,2.0
35897500,2.0
36252500,6.0
36257500,2.0
36417500,7.0
37442500,2.0
37527500,4.0
40172500,1.0
40177500,7.0
40717500,2.0
42537500,4.0
42732500,2.0
42792500,2.0
42877500,5.0
43097500,2.0
43182500,4.0
43637500,3.0
43652500,2.0
43912500,3.0
43932500,3.0
44312500,2.0
44392500,2.0
44842500,3.0
45137500,3.0
45717500,2.0
46292500,2.0
47397500,1.0
H3K9me3
PC2
9437500,6.0
9547500,2.0
9822500,3.0
9847500,2.0
9852500,3.0
9857500,2.0
9877500,7.0
9882500,1.0
9902500,5.0
9907500,9.0
9912500,4.0
9917500,1.0
9922500,4.0
9927500,1.0
10592500,1.0
10597500,3.0
11097500,3.0
11102500,2.0
11122500,2.0
11127500,1.0
11132500,1.0
11142500,2.0
11147500,2.0
11162500,2.0
11167500,3.0
RNAseq
PC1
44473500,2.0
46303500,2.0
46308500,1.0
46313500,1.0
PC2
9825500,3.0
35885500,2.0
40720500,2.0
